Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total (IDEA),SWD (Section 504 only),Total,LEP
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Corporal punishment,M,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Corporal punishment,F,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving one or more in-school suspensions,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,,2.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving one or more in-school suspensions,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving only one out-of-school suspension,M,0.00,2.00,0.00,5.00,5.00,2.00,2.00,,,16.00,5.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving only one out-of-school suspension,F,0.00,0.00,0.00,2.00,2.00,2.00,2.00,,,8.00,2.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving more than one out-of-school suspension,M,0.00,0.00,0.00,0.00,5.00,2.00,0.00,,,7.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Students receiving more than one out-of-school suspension,F,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,,5.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions with educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions with educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions without educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions without educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions under zero-tolerance policies,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,SWOD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,Total enrollment,M,0.00,5.00,0.00,47.00,47.00,74.00,8.00,,,181.00,23.00
WI,Racine Unified School District,WI,North Park Elementary,551236001634,2015,Total enrollment,F,2.00,5.00,0.00,32.00,47.00,71.00,8.00,,,165.00,17.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Corporal punishment,M,0,0,0,0,0,0,0,0,0,0,0
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Corporal punishment,F,0,0,0,0,0,0,0,0,0,0,0
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving one or more in-school suspensions,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving one or more in-school suspensions,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving only one out-of-school suspension,M,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,4.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving only one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving more than one out-of-school suspension,M,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,4.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Students receiving more than one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions with educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions with educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions without educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions without educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions under zero-tolerance policies,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Corporal punishment,M,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Corporal punishment,F,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving one or more in-school suspensions,M,0.00,0.00,0.00,0.00,5.00,5.00,0.00,,,10.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving one or more in-school suspensions,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving only one out-of-school suspension,M,0.00,0.00,0.00,2.00,5.00,2.00,0.00,,,9.00,2.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving only one out-of-school suspension,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,,2.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving more than one out-of-school suspension,M,0.00,0.00,0.00,0.00,2.00,0.00,2.00,,,4.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Students receiving more than one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions with educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions with educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions without educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions without educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions under zero-tolerance policies,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,SWOD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,Total enrollment,M,0.00,8.00,0.00,56.00,50.00,119.00,14.00,,,247.00,20.00
WI,Racine Unified School District,WI,Red Apple Elementary,551236001636,2015,Total enrollment,F,0.00,5.00,0.00,41.00,29.00,107.00,2.00,,,184.00,20.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Corporal punishment,M,0,0,0,0,0,0,0,0,0,0,0
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Corporal punishment,F,0,0,0,0,0,0,0,0,0,0,0
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving one or more in-school suspensions,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving one or more in-school suspensions,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving only one out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving only one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving more than one out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Students receiving more than one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions with educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions with educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions without educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions without educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions under zero-tolerance policies,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Corporal punishment,M,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Corporal punishment,F,0,0,0,0,0,0,0,,,0,0
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving one or more in-school suspensions,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving one or more in-school suspensions,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving only one out-of-school suspension,M,0.00,0.00,0.00,5.00,0.00,5.00,0.00,,,10.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving only one out-of-school suspension,F,0.00,0.00,0.00,0.00,2.00,2.00,0.00,,,4.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving more than one out-of-school suspension,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,,,2.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Students receiving more than one out-of-school suspension,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions with educational services,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions with educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions without educational services,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,,,2.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions without educational services,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions under zero-tolerance policies,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Expulsions under zero-tolerance policies,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Transferred to Alternative School,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Transferred to Alternative School,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Referral to law enforcement,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: Referral to law enforcement,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: School-related arrest,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,SWOD: School-related arrest,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00
WI,Racine Unified School District,WI,Walden III High,551236001644,2015,Total enrollment,M,2.00,5.00,0.00,29.00,11.00,92.00,2.00,,,141.00,2.00
